name,skills,experience,domain,education,certifications,projects,contact info,predicted role
Taylor Brown,"Game Physics, 3D Graphics, Motion Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Adobe After Effects Professional,,email@example.com,3D Graphics Engineer
Jordan Smith,"3D Graphics, VFX, Game Physics",,Computer Graphics & Animation,Master's in Software Engineering,Adobe After Effects Professional,,email@example.com,3D Graphics Engineer
Taylor Brown,"3D Graphics, Game Physics, VFX",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,3D Graphics Engineer
Jordan Smith,"VFX, Motion Graphics, 3D Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,3D Graphics Engineer
Taylor Brown,"Motion Graphics, Game Physics, 3D Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,VFX Engineer
Taylor Brown,"Motion Graphics, Game Physics, VFX",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,VFX Engineer
Morgan Lee,"VFX, Motion Graphics, 3D Graphics",,Computer Graphics & Animation,Master's in Software Engineering,Autodesk Maya Certification,,email@example.com,VFX Engineer
Morgan Lee,"Motion Graphics, 3D Graphics, Game Physics",,Computer Graphics & Animation,Bachelor's in Computer Science,Adobe After Effects Professional,,email@example.com,VFX Engineer
Jordan Smith,"3D Graphics, Motion Graphics, VFX",,Computer Graphics & Animation,Master's in Software Engineering,Autodesk Maya Certification,,email@example.com,Motion Graphics Engineer
Taylor Brown,"3D Graphics, Game Physics, Motion Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,Motion Graphics Engineer
Jordan Smith,"VFX, 3D Graphics, Game Physics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,Motion Graphics Engineer
Jordan Smith,"Game Physics, VFX, 3D Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,Motion Graphics Engineer
Chris Evans,"Motion Graphics, VFX, 3D Graphics",,Computer Graphics & Animation,Bachelor's in Computer Science,Autodesk Maya Certification,,email@example.com,Game Physics Engineer
Taylor Brown,"Game Physics, 3D Graphics, VFX",,Computer Graphics & Animation,Master's in Software Engineering,Autodesk Maya Certification,,email@example.com,Game Physics Engineer
Jordan Smith,"Motion Graphics, 3D Graphics, VFX",,Computer Graphics & Animation,Bachelor's in Computer Science,Adobe After Effects Professional,,email@example.com,Game Physics Engineer
Alex Johnson,"Game Physics, Motion Graphics, VFX",,Computer Graphics & Animation,Bachelor's in Computer Science,Adobe After Effects Professional,,email@example.com,Game Physics Engineer
Morgan Lee,"Full Stack, MEAN, Front-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Alex Johnson,"MERN, MEAN, Flask",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Front-end Engineer
Morgan Lee,"MEAN, MERN, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Taylor Brown,"Flask, MERN, MEAN",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Morgan Lee,"Front-end, Flask, MEAN",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Back-end Engineer
Chris Evans,"MERN, Front-end, MEAN",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Back-end Engineer
Morgan Lee,"MERN, Flask, MEAN",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Back-end Engineer
Morgan Lee,"Front-end, Flask, Full Stack",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Back-end Engineer
Alex Johnson,"Full Stack, Back-end, Front-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Morgan Lee,"Flask, Django, Full Stack",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Jordan Smith,"Front-end, Flask, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Alex Johnson,"MERN, Front-end, Back-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Jordan Smith,"MERN, Back-end, Front-end",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,MERN Engineer
Morgan Lee,"Front-end, MERN, MEAN",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Jordan Smith,"MEAN, Front-end, Full Stack",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Alex Johnson,"Full Stack, MEAN, Flask",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Jordan Smith,"Full Stack, Back-end, Front-end",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,MEAN Engineer
Alex Johnson,"Flask, Django, MERN",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MEAN Engineer
Alex Johnson,"Front-end, Full Stack, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MEAN Engineer
Jordan Smith,"Full Stack, MERN, Flask",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,MEAN Engineer
Taylor Brown,"Back-end, Full Stack, Front-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Taylor Brown,"Front-end, Flask, Back-end",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Django Engineer
Taylor Brown,"Django, Flask, Back-end",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Django Engineer
Morgan Lee,"Django, Full Stack, Back-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Morgan Lee,"Django, MERN, Back-end",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Flask Engineer
Taylor Brown,"MEAN, Front-end, Django",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Flask Engineer
Taylor Brown,"Full Stack, Django, Front-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Flask Engineer
Chris Evans,"MERN, MEAN, Front-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Flask Engineer
Taylor Brown,"UI/UX Design, Human-Computer Interaction, Usability Testing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Taylor Brown,"UI/UX Design, Wireframing, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Morgan Lee,"Usability Testing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Morgan Lee,"Human-Computer Interaction, Wireframing, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Jordan Smith,"Usability Testing, Human-Computer Interaction, Wireframing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Human-Computer Interaction Engineer
Morgan Lee,"Wireframing, Usability Testing, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Human-Computer Interaction Engineer
Jordan Smith,"Usability Testing, Wireframing, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Human-Computer Interaction Engineer
Chris Evans,"UI/UX Design, Wireframing, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Human-Computer Interaction Engineer
Alex Johnson,"Wireframing, Usability Testing, Human-Computer Interaction",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Usability Testing Engineer
Alex Johnson,"Human-Computer Interaction, UI/UX Design, Wireframing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Usability Testing Engineer
Taylor Brown,"UI/UX Design, Human-Computer Interaction, Usability Testing",,UI/UX & HCI,Bachelor's in Computer Science,Adobe UX Design Certification,,email@example.com,Usability Testing Engineer
Jordan Smith,"Usability Testing, UI/UX Design, Wireframing",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Usability Testing Engineer
Taylor Brown,"Wireframing, UI/UX Design, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Wireframing Engineer
Morgan Lee,"Human-Computer Interaction, Usability Testing, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Wireframing Engineer
Jordan Smith,"Usability Testing, UI/UX Design, Wireframing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Wireframing Engineer
Jordan Smith,"Wireframing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Bachelor's in Computer Science,Adobe UX Design Certification,,email@example.com,Wireframing Engineer
Morgan Lee,"Flutter, Android, React Native",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Android Engineer
Jordan Smith,"Android, Flutter, React Native",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Android Engineer
Jordan Smith,"iOS, Android, Flutter",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,Android Engineer
Morgan Lee,"Flutter, Android, iOS",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Android Engineer
Alex Johnson,"iOS, React Native, Android",,Mobile App Development,Master's in Software Engineering,Apple Swift Developer Certification,,email@example.com,iOS Engineer
Taylor Brown,"Flutter, Android, React Native",,Mobile App Development,Master's in Software Engineering,Apple Swift Developer Certification,,email@example.com,iOS Engineer
Jordan Smith,"Android, iOS, React Native",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,iOS Engineer
Jordan Smith,"React Native, iOS, Android",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,iOS Engineer
Morgan Lee,"Flutter, React Native, iOS",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,Flutter Engineer
Jordan Smith,"Flutter, Android, React Native",,Mobile App Development,Master's in Software Engineering,Apple Swift Developer Certification,,email@example.com,Flutter Engineer
Chris Evans,"iOS, Android, React Native",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,Flutter Engineer
Taylor Brown,"Flutter, iOS, React Native",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,Flutter Engineer
Taylor Brown,"iOS, Flutter, Android",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,React Native Engineer
Morgan Lee,"Flutter, Android, iOS",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,React Native Engineer
Taylor Brown,"iOS, React Native, Flutter",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,React Native Engineer
Jordan Smith,"iOS, React Native, Android",,Mobile App Development,Master's in Software Engineering,Apple Swift Developer Certification,,email@example.com,React Native Engineer
Alex Johnson,"3D Rendering, Unreal Engine, Game Physics",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unity Engineer
Morgan Lee,"Unreal Engine, 3D Rendering, Game Physics",,Game Development,Bachelor's in Computer Science,Unity Certified Developer,,email@example.com,Unity Engineer
Morgan Lee,"Unity, Game Physics, 3D Rendering",,Game Development,Bachelor's in Computer Science,Unity Certified Developer,,email@example.com,Unity Engineer
Morgan Lee,"Unreal Engine, Unity, Game Physics",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Unity Engineer
Taylor Brown,"Game Physics, Unity, Unreal Engine",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Morgan Lee,"Unity, Unreal Engine, 3D Rendering",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Jordan Smith,"Unity, Game Physics, Unreal Engine",,Game Development,Bachelor's in Computer Science,Unity Certified Developer,,email@example.com,Unreal Engine Engineer
Taylor Brown,"Unity, 3D Rendering, Unreal Engine",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Alex Johnson,"Unity, 3D Rendering, Unreal Engine",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,Game Physics Engineer
Morgan Lee,"Game Physics, Unity, 3D Rendering",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Game Physics Engineer
Alex Johnson,"3D Rendering, Game Physics, Unreal Engine",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Game Physics Engineer
Alex Johnson,"Unity, Unreal Engine, Game Physics",,Game Development,Bachelor's in Computer Science,Unity Certified Developer,,email@example.com,Game Physics Engineer
